record,split,start_sample,end_sample,duration_s,peak_rel,matched
1038,DEV,8448,8733,71.25,0.633193515703323,1
1038,DEV,13796,14072,69.0,1.328657989488232,1
1038,DEV,14730,14894,41.0,0.7335139271264873,1
1039,TEST,1132,2072,235.0,0.8302225515059982,1
1039,TEST,3066,3217,37.75,0.5683469637819507,1
1039,TEST,3571,3761,47.5,0.7052688570370158,1
1039,TEST,3884,4115,57.75,1.2193314906106627,1
1039,TEST,11695,11962,66.75,0.9201265209585955,1
1039,TEST,11962,12293,82.75,0.9329495910865414,0
1039,TEST,12444,12696,63.0,1.011882711651896,1
1039,TEST,12938,13195,64.25,0.6043940386971759,0
1039,TEST,13195,13365,42.5,0.5861567834040975,0
1039,TEST,13517,13999,120.5,0.9018370904193004,0
1039,TEST,14125,14656,132.75,1.5132125784083577,1
1040,DEV,10263,10419,39.0,0.8576394136315544,1
1040,DEV,10773,10855,20.5,0.5437625696050958,0
1040,DEV,11042,11427,96.25,0.7344136896804262,0
1040,DEV,11427,11948,130.25,1.1674474837539663,1
1040,DEV,17176,17376,50.0,1.1584380558235772,0
1041,TEST,1600,1779,44.75,0.7238137640539754,1
1041,TEST,1779,1879,25.0,0.6394483169294334,0
1041,TEST,2782,3005,55.75,0.8033992991601298,1
1041,TEST,3522,3998,119.0,1.2532929312212422,1
1041,TEST,6270,6517,61.75,1.0291570787634186,1
1041,TEST,7340,7748,102.0,1.3751699890339248,1
1041,TEST,13333,13422,22.25,0.9294538919754788,0
1041,TEST,13909,14118,52.25,1.0171652775128923,1
1041,TEST,14118,14275,39.25,1.2421026687680914,1
1041,TEST,14798,14981,45.75,0.9180342288446558,0
1043,DEV,0,117,29.25,0.6297120286770042,1
1043,DEV,1454,1802,87.0,0.5995598502722106,1
1043,DEV,4302,4459,39.25,0.6398027975455407,0
1043,DEV,4459,4686,56.75,1.2799659796935292,0
1043,DEV,4686,5556,217.5,1.0643358592289693,1
1043,DEV,5556,5766,52.5,0.6336762593039293,1
1043,DEV,6510,6616,26.5,0.7435935630504876,1
1043,DEV,6744,7014,67.5,0.5337295962250915,1
1043,DEV,7146,7390,61.0,0.7572881779435015,1
1043,DEV,7652,7898,61.5,0.5613590824127509,1
1043,DEV,8300,8705,101.25,1.1379533225424783,1
1046,TEST,16,192,44.0,0.8060000149328396,1
1046,TEST,527,737,52.5,1.0137531452293311,1
1046,TEST,964,1154,47.5,1.0079666699021153,1
1046,TEST,1792,2021,57.25,1.0580124224633043,1
1046,TEST,2175,2339,41.0,1.0100199353408048,1
1046,TEST,2996,3275,69.75,1.0658314231742736,1
1046,TEST,3275,3564,72.25,1.1014835776097003,1
1046,TEST,3784,4077,73.25,0.9716033153550135,1
1046,TEST,4164,4361,49.25,0.9655947376673409,1
1046,TEST,4878,5116,59.5,1.0848707936057576,1
1046,TEST,5363,5551,47.0,0.9911672254037461,1
1046,TEST,5655,5904,62.25,1.0721138025016073,1
1046,TEST,6347,6603,64.0,0.8093599038325132,1
1046,TEST,6603,7195,148.0,0.7529884345157651,1
1046,TEST,13895,14191,74.0,0.6613010059082488,1
1046,TEST,14303,14475,43.0,0.9385697853877516,1
1046,TEST,14558,14685,31.75,1.0342559745332804,1
1047,DEV,261,455,48.5,0.9665356297899296,1
1047,DEV,816,984,42.0,0.8372537939581555,1
1047,DEV,1660,1981,80.25,1.091282264126353,1
1047,DEV,2085,2235,37.5,0.6009213464373057,1
1047,DEV,2914,3162,62.0,1.00616503059736,1
1047,DEV,3337,3575,59.5,0.9108765553259075,1
1047,DEV,4198,4375,44.25,0.734203055251669,1
1047,DEV,4699,4904,51.25,0.926385991332857,1
1047,DEV,5418,5608,47.5,1.2296495938119458,1
1047,DEV,5742,5921,44.75,1.0187301597841238,1
1048,TEST,121,206,21.25,0.5219355818086032,1
1048,TEST,670,829,39.75,0.5639047389429135,1
1048,TEST,933,1262,82.25,0.5489476457088774,1
1048,TEST,1767,1976,52.25,0.7525427058497868,1
1048,TEST,1976,2149,43.25,0.5154616160804382,1
1048,TEST,2312,2463,37.75,0.5799780331645641,1
1048,TEST,2612,2742,32.5,0.7326743282702463,1
1048,TEST,2930,3036,26.5,0.6710600337539183,1
1048,TEST,3143,3352,52.25,0.7666068382937311,1
1048,TEST,3445,3620,43.75,0.6317697589898832,1
1048,TEST,3708,4391,170.75,1.845526712922037,1
1048,TEST,4543,4731,47.0,0.7969675051568491,1
1048,TEST,4964,5079,28.75,0.8074597944404267,1
1048,TEST,5264,5640,94.0,0.9217587755721652,1
1048,TEST,5844,6137,73.25,0.528856027931814,0
1048,TEST,7025,7467,110.5,0.5085411699572275,0
1048,TEST,7467,7744,69.25,0.9650673738916133,0
1048,TEST,7744,7970,56.5,0.8000928679221702,0
1048,TEST,8732,8971,59.75,1.430299945529393,1
1048,TEST,8971,9161,47.5,1.011278094778859,0
1048,TEST,9161,9319,39.5,0.7331208086652921,0
1048,TEST,9319,9546,56.75,0.8237563288596004,0
1048,TEST,9653,9878,56.25,1.0061435702358317,1
1048,TEST,10025,10241,54.0,1.096555850232617,1
1048,TEST,10450,10667,54.25,0.6246260726691496,1
1048,TEST,12564,12720,39.0,0.5721646262512617,0
1048,TEST,13273,14168,223.75,0.5190334592408051,0
1048,TEST,15764,16012,62.0,1.1159777474171118,0
1048,TEST,16012,16286,68.5,0.9409709381938621,0
1048,TEST,16286,16462,44.0,0.6502986953842858,0
1048,TEST,16655,16806,37.75,0.799423147329601,0
1049,DEV,2831,3306,118.75,1.0713808806803797,1
1049,DEV,3306,3623,79.25,1.106951600797521,1
1049,DEV,3623,4087,116.0,1.0252195254474548,1
1049,DEV,4929,5173,61.0,1.3348804869850306,1
1049,DEV,6000,6229,57.25,1.4167276779341818,1
1049,DEV,6552,6707,38.75,0.6011336584197854,1
1049,DEV,7160,7369,52.25,0.972036118670369,1
1049,DEV,8066,8199,33.25,0.5404677377022007,1
1049,DEV,8796,8978,45.5,0.6322148701726276,1
1049,DEV,9817,10044,56.75,0.7370851809386989,1
1049,DEV,10523,10645,30.5,0.7406537645103215,1
1049,DEV,11361,11555,48.5,0.6234660846421979,1
1050,TEST,3132,3758,156.5,1.2159602178546056,0
1050,TEST,7983,8153,42.5,0.6350935354013734,1
1050,TEST,9178,10177,249.75,1.0923514089509827,0
1050,TEST,13761,14024,65.75,0.7591759412739757,0
1050,TEST,14024,14582,139.5,0.7658062988396874,0
1050,TEST,15256,15458,50.5,0.9145157470992183,1
1050,TEST,15458,15691,58.25,0.5189713856538388,0
1050,TEST,15691,15838,36.75,0.5144363358902785,0
1050,TEST,15987,16258,67.75,0.6166160778995255,0
1050,TEST,16258,16471,53.25,1.0194174757281553,0
1051,DEV,1079,1518,109.75,0.9328349025965443,1
1051,DEV,3195,3348,38.25,0.5936061904971115,1
1051,DEV,6822,7054,58.0,0.5372149240701928,1
1051,DEV,8442,8606,41.0,0.5776580354607487,1
1051,DEV,9905,10413,127.0,0.7298263434596373,1
1051,DEV,10725,10816,22.75,0.5013536030768242,1
1051,DEV,14225,14475,62.5,0.8585581102643736,1
1051,DEV,15016,15245,57.25,1.293474673667448,1
1051,DEV,15563,15740,44.25,0.9418222606833346,1
1051,DEV,16263,16460,49.25,1.1444783744050737,1
1051,DEV,16685,16901,54.0,1.137565304438805,1
1051,DEV,16901,17000,24.75,0.7780624145855795,0
1051,DEV,17000,17286,71.5,1.106502380920696,1
1051,DEV,17695,17846,37.75,1.2877083978297854,1
1052,TEST,2568,2849,70.25,1.0735337567371774,0
1052,TEST,2934,3287,88.25,1.5065277869899074,1
1052,TEST,3382,3683,75.25,1.068831981375514,0
1052,TEST,3683,3962,69.75,0.7048643204018002,0
1052,TEST,4389,4498,27.25,0.7562823614943118,0
1052,TEST,5072,5313,60.25,0.6676018533752431,0
1052,TEST,5500,5599,24.75,0.6270086630390496,0
1052,TEST,6868,7092,56.0,0.7163136817786752,0
1052,TEST,7236,7459,55.75,0.757115042321721,0
1052,TEST,9250,9801,137.75,0.7591967443902438,0
1052,TEST,9964,10132,42.0,0.5826684089795152,0
1052,TEST,10798,11258,115.0,0.62430245034997,0
1052,TEST,13257,13640,95.75,0.6642711300656067,0
1052,TEST,13640,13993,88.25,0.741918617221505,0
1052,TEST,13993,14131,34.5,0.5924524087015721,0
1053,DEV,169,312,35.75,0.5713375737801079,1
1053,DEV,822,986,41.0,0.7057227700993511,1
1053,DEV,1486,1650,41.0,0.7908448509733477,1
1053,DEV,2222,2388,41.5,0.9536422627121753,1
1053,DEV,2931,3098,41.75,0.7671298163287753,1
1053,DEV,3500,3720,55.0,0.6498148623382337,1
1053,DEV,4209,4324,28.75,0.5406340506653958,1
1053,DEV,4816,5025,52.25,1.0097793012428053,1
1053,DEV,5507,5647,35.0,0.650502254646772,1
1053,DEV,6162,6354,48.0,0.7469663086116508,1
1053,DEV,6896,7044,37.0,0.71717930857499,1
1053,DEV,7321,7692,92.75,1.1167833706052719,1
1053,DEV,7692,7972,70.0,0.9983227627671665,1
1053,DEV,8448,8596,37.0,0.7329893316713716,1
1053,DEV,9767,9953,46.5,0.9457372511639842,0
1053,DEV,11937,12189,63.0,0.5882932507240533,1
1053,DEV,12752,12865,28.25,0.5847417237966053,1
1053,DEV,13467,13901,108.5,0.5453312314404077,0
1053,DEV,14264,14660,99.0,1.4321818748396085,1
1053,DEV,14901,15225,81.0,1.3492365362759835,1
1054,TEST,540,759,54.75,0.8050548042002857,1
1054,TEST,1187,1435,62.0,0.7131940906775343,1
1054,TEST,1746,1941,48.75,0.531608959295351,1
1054,TEST,4428,4643,53.75,0.5649680377302678,1
1054,TEST,4940,5330,97.5,0.6106518988381836,1
1054,TEST,5679,5830,37.75,0.6750694296090577,1
1054,TEST,6467,6653,46.5,0.7104004732716545,1
1054,TEST,6904,7024,30.0,0.6809853252920971,1
1054,TEST,7764,8070,76.5,0.8116280216258851,1
1054,TEST,9300,9880,145.0,1.1350303189653752,1
1054,TEST,9880,10192,78.0,1.3190804068821584,1
1054,TEST,10672,10937,66.25,0.9759584572658699,1
1054,TEST,10937,11131,48.5,1.0582880055215023,1
1054,TEST,11279,11583,76.0,1.0485925098187434,1
1054,TEST,11903,12082,44.75,0.8214878477642842,1
1054,TEST,12082,12707,156.25,0.9294529439797542,1
1054,TEST,14454,14641,46.75,1.0678191707886215,1
1054,TEST,14887,15116,57.25,0.5084383678701131,0
1054,TEST,15235,15463,57.0,0.5723629073340673,0
1055,DEV,3812,4009,49.25,0.5546212629506025,1
1055,DEV,6378,6812,108.5,0.5694343995887177,1
1055,DEV,10257,10389,33.0,0.5788015301098788,1
1055,DEV,12126,12308,45.5,0.5263020311424415,1
1055,DEV,13351,13540,47.25,0.7626586966182481,1
1055,DEV,13806,13941,33.75,0.5611564702909475,1
1055,DEV,14219,14407,47.0,0.5929611460139594,1
1055,DEV,14604,14839,58.75,0.7273685769803858,1
1055,DEV,14839,15245,101.5,1.2704443069630456,1
1055,DEV,15245,15548,75.75,1.1334227930604812,1
1055,DEV,15548,15732,46.0,1.1262340649861018,1
1056,TEST,3883,4057,43.5,0.5710863293573804,1
1056,TEST,5183,5327,36.0,0.6425775648271557,1
1056,TEST,5724,5855,32.75,0.7138579116967253,1
1056,TEST,6684,6969,71.25,0.9715637811482463,1
1056,TEST,7552,7757,51.25,0.9306513927083158,1
1056,TEST,7960,8196,59.0,1.0784843014526007,1
1056,TEST,8322,8513,47.75,0.8180368801984039,1
1056,TEST,8960,9213,63.25,1.3108835388794224,1
1056,TEST,9331,9587,64.0,0.8779292426568589,0
1056,TEST,9587,10134,136.75,1.0472727886221382,0
1056,TEST,10488,10597,27.25,0.714279688897137,1
1056,TEST,10892,11081,47.25,0.9158702785182549,0
1056,TEST,11081,11558,119.25,1.0075379507417328,0
1056,TEST,11558,11865,76.75,1.242133855212323,1
1057,DEV,468,794,81.5,1.7706281291608592,1
1057,DEV,1519,2498,244.75,1.0784168684642876,0
1057,DEV,3094,3535,110.25,0.689486019512727,0
1057,DEV,4879,5587,177.0,0.5423229955851093,0
1057,DEV,5819,5988,42.25,0.5613996838720228,0
1057,DEV,8267,8390,30.75,1.0332557288462887,0
1058,TEST,1145,1292,36.75,1.9246657305764363,0
1058,TEST,1292,1545,63.25,0.7630123334210146,1
1058,TEST,1545,2120,143.75,0.6233397674099815,0
1058,TEST,2777,2984,51.75,0.9840061944968269,1
1058,TEST,3469,3641,43.0,1.018646472804603,1
1058,TEST,3846,4588,185.5,0.5538739686644412,0
1058,TEST,4588,4787,49.75,0.9845619208867912,1
1058,TEST,5365,5600,58.75,0.5968501428216823,0
1058,TEST,6300,6559,64.75,0.7648647547208955,1
1058,TEST,7145,7372,56.75,0.6529785082080788,1
1058,TEST,8952,9287,83.75,1.139794825816825,1
1058,TEST,9287,9398,27.75,0.8856426234731417,0
1058,TEST,9593,9814,55.25,1.1321998984873127,1
1058,TEST,10162,11061,224.75,0.7556026482214905,0
1059,DEV,1504,2464,240.0,0.7703000644808946,0
1059,DEV,9794,10071,69.25,0.5063485365760113,0
1059,DEV,10474,10696,55.5,0.8967575651029889,1
1059,DEV,10819,11041,55.5,0.9390946948718599,0
1059,DEV,12050,12764,178.5,0.9560707938091066,1
1059,DEV,13229,13325,24.0,0.698201422104474,1
1059,DEV,13530,13618,22.0,0.7034571528920854,0
1059,DEV,13711,13841,32.5,0.8093778326499533,1
1059,DEV,14079,14914,208.75,0.8262870148634877,0
1059,DEV,15015,15150,33.75,1.0960838361198977,1
1059,DEV,15441,15592,37.75,1.244134156789038,1
1059,DEV,15881,16063,45.5,1.308706381781686,1
1059,DEV,16489,16789,75.0,1.3303185848314103,1
1059,DEV,16933,17203,67.5,1.347431450235551,1
1060,TEST,3419,3613,48.5,0.9830842965886665,1
1060,TEST,4363,4574,52.75,0.574288130814773,1
1060,TEST,5347,5621,68.5,0.9875951508316888,1
1060,TEST,6347,6555,52.0,0.9063997744572879,1
1060,TEST,8450,8736,71.5,1.005356639413589,1
1060,TEST,9700,9829,32.25,0.7820693543839866,1
1060,TEST,10713,11360,161.75,0.7160981110797857,0
1060,TEST,12267,12446,44.75,0.7273752466873417,0
1060,TEST,12446,12710,66.0,0.8536791654919652,0
1060,TEST,12710,12925,53.75,1.410769664505216,1
1060,TEST,12925,13442,129.25,1.436989004792783,1
1062,DEV,69,331,65.5,1.0080785885090158,1
1062,DEV,331,587,64.0,1.015446261229238,1
1062,DEV,704,1161,114.25,1.0212628449557295,1
1062,DEV,1332,1548,54.0,0.7723130614619015,1
1062,DEV,1694,1835,35.25,0.6055709946358173,1
1062,DEV,2166,2527,90.25,0.8465068183287016,1
1062,DEV,2619,2831,53.0,0.9188909713694824,1
1062,DEV,3184,3411,56.75,0.8171653848639565,1
1062,DEV,3675,3875,50.0,0.7394816777612615,1
1062,DEV,4219,4452,58.25,0.8724875589736961,1
1062,DEV,4702,4963,65.25,0.907387061332644,1
1062,DEV,5352,5602,62.5,0.8496089963161636,1
1062,DEV,5688,5926,59.5,0.6714922768693855,1
1062,DEV,6146,6324,44.5,0.6709752472048084,1
1062,DEV,6623,6841,54.5,0.7650746461578233,1
1062,DEV,6841,7149,77.0,0.658437277838816,1
1062,DEV,7376,7521,36.25,0.70264331416015,1
1062,DEV,7879,8044,41.25,0.854391520713501,1
1062,DEV,8268,8425,39.25,0.733018806954049,1
1062,DEV,8722,8843,30.25,0.6042784204743747,1
1062,DEV,9102,9494,98.0,0.9588315129580559,1
1062,DEV,9494,9963,117.25,1.205713177793576,1
1062,DEV,9963,10263,75.0,0.7522781619595424,1
1062,DEV,10464,10698,58.5,0.8633102824274542,1
1062,DEV,10893,11168,68.75,0.781361080591999,1
1062,DEV,11411,11566,38.75,0.7162153428552964,1
1062,DEV,11990,12120,32.5,0.6268984682996187,1
1062,DEV,12649,12805,39.0,0.9309119110708977,1
1062,DEV,13005,13148,35.75,0.5481807018677697,1
1062,DEV,13436,13623,46.75,0.5237510502165061,1
1062,DEV,13792,13943,37.75,1.004717895689265,1
1063,TEST,2022,2213,47.75,1.3432612304050795,1
1063,TEST,2617,2828,52.75,0.7743809273367634,1
1063,TEST,3255,3491,59.0,0.8408652846964565,1
1063,TEST,3834,4030,49.0,0.8213849653361434,1
1063,TEST,4425,4651,56.5,0.8049206787258419,1
1063,TEST,5176,5385,52.25,0.8561429037356684,1
1063,TEST,5695,5966,67.75,0.7645701096364687,1
1063,TEST,6321,6503,45.5,0.7423041220301564,1
1063,TEST,6857,7160,75.75,0.7512941451951464,1
1063,TEST,7380,7744,91.0,0.8647147862883332,1
1063,TEST,8618,9059,110.25,1.0771302173494905,1
1063,TEST,9287,9538,62.75,1.0098095787651473,1
1063,TEST,9695,9991,74.0,0.8945073049164974,1
1063,TEST,10671,11074,100.75,0.779309566220929,1
1063,TEST,11316,11501,46.25,0.7912265736721946,1
1063,TEST,12073,12487,103.5,0.6667252063523923,1
1063,TEST,12584,13211,156.75,1.0513100345384148,1
1063,TEST,13481,13703,55.5,1.416440657398964,1
1063,TEST,14000,14195,48.75,0.8166286158709452,1
1063,TEST,14525,14663,34.5,0.7867608026919606,1
1063,TEST,14930,15125,48.75,0.9865742651938998,1
1064,DEV,2675,2927,63.0,2.218516078179154,0
1064,DEV,4386,4581,48.75,0.7750278324912223,1
1064,DEV,4980,5200,55.0,1.0359192062540528,1
1064,DEV,5652,5859,51.75,1.1353209606185541,1
1064,DEV,9422,9580,39.5,0.702235163141218,1
1064,DEV,10346,10520,43.5,0.867395001162236,1
1064,DEV,11451,11720,67.25,0.7894028554300886,1
1064,DEV,11720,11896,44.0,0.6101738460220948,0
1064,DEV,12378,12591,53.25,1.0340840969427079,1
1064,DEV,12591,12737,36.5,0.6875542886504606,0
1064,DEV,13143,13326,45.75,0.7499480052361785,1
1064,DEV,13326,13627,75.25,0.5450502147583436,0
1064,DEV,13728,14249,130.25,1.0665043614431302,0
1064,DEV,14359,14526,41.75,0.6315834546544491,0
1065,TEST,480,728,62.0,0.6596534653465347,1
1065,TEST,1568,1738,42.5,0.5677837014470678,1
1065,TEST,3099,3336,59.25,0.7808453922315308,1
1065,TEST,3961,4184,55.75,0.7075399847677075,1
1065,TEST,4812,4991,44.75,0.6995430312261995,1
1065,TEST,5357,5701,86.0,0.5526466108149276,1
1065,TEST,5701,5934,58.25,0.5593107387661843,0
1065,TEST,6683,6919,59.0,0.7686595582635186,1
1065,TEST,7837,8060,55.75,0.6664127951256664,1
1065,TEST,9601,9770,42.25,0.576923076923077,1
1065,TEST,10565,10798,58.25,0.5756854531607007,1
1065,TEST,12639,12944,76.25,1.1953541507996954,1
1065,TEST,13706,13834,32.0,0.8416793602437167,1
1065,TEST,14136,14641,126.25,1.0555026656511806,1
1065,TEST,15329,15673,86.0,1.3497715156130998,1
1065,TEST,15921,16286,91.25,1.2222010662604723,1
1066,DEV,139,362,55.75,0.6018068861089501,1
1066,DEV,973,1118,36.25,0.5844391198126311,1
1066,DEV,1584,1749,41.25,0.7250353231637829,1
1066,DEV,2156,2350,48.5,0.5616956163293566,1
1066,DEV,3485,3661,44.0,0.7036702138310099,1
1066,DEV,4082,4257,43.75,0.5771336308149733,1
1066,DEV,4709,4876,41.75,0.6377829734370388,1
1066,DEV,6856,7024,42.0,0.6930565788721486,1
1066,DEV,7405,7610,51.25,0.6685211629932221,1
1066,DEV,7980,8311,82.75,1.2505662298076137,1
1066,DEV,8463,8885,105.5,0.9164913687860176,0
1066,DEV,9493,10048,138.75,1.1189774694946866,1
1066,DEV,10048,10629,145.25,0.9621162151676171,1
1066,DEV,14110,14247,34.25,0.6460533383400479,0
1066,DEV,14444,15145,175.25,0.5479116748243418,0
1066,DEV,15145,15397,63.0,0.8176634100774831,0
1067,TEST,188,596,102.0,0.8729532068825882,1
1067,TEST,1426,1615,47.25,0.5298298922550393,1
1067,TEST,2216,2411,48.75,0.7927457089011484,1
1067,TEST,4178,4665,121.75,1.192086967733211,1
1067,TEST,5909,6022,28.25,0.5849574021969655,0
1067,TEST,6022,6916,223.5,0.9777560554535026,0
1067,TEST,12171,12460,72.25,1.5711580366148161,1
1067,TEST,12460,12675,53.75,1.1219837033799334,0
1067,TEST,13096,13205,27.25,0.727561971870915,1
1067,TEST,13830,14075,61.25,0.6505046173147281,0
1067,TEST,16521,17082,140.25,0.6249399918251755,0
1067,TEST,17082,17506,106.0,0.874770597320234,1
1067,TEST,20393,20479,21.5,0.557454226907257,0
1068,DEV,1595,1679,21.0,0.953077376855766,0
1068,DEV,1777,2117,85.0,1.0606135089961652,0
1068,DEV,2253,2455,50.5,0.9540641526251472,0
1068,DEV,3389,4310,230.25,0.8050494439815994,1
1068,DEV,5595,5789,48.5,0.8559876118375783,1
1068,DEV,6765,6927,40.5,0.5505849965588442,1
1068,DEV,7409,7566,39.25,0.799454330940911,1
1068,DEV,7903,8045,35.5,0.5671762855176485,1
1068,DEV,8322,8513,47.75,1.0741165808268365,1
1068,DEV,8734,8937,50.75,0.8228050339199687,1
1068,DEV,9373,9570,49.25,0.8787238226329768,1
1068,DEV,9855,10006,37.75,0.6980631206371061,1
1068,DEV,10439,10630,47.75,0.9469324550191732,1
1068,DEV,10910,11059,37.25,0.5327647232327212,1
1068,DEV,11572,11766,48.5,0.7742601514108747,1
1068,DEV,12061,12223,40.5,0.5438255825385905,1
1068,DEV,12668,12830,40.5,0.7373906203913092,1
1068,DEV,13172,13324,38.0,0.6692896825115278,1
1068,DEV,13651,13852,50.25,1.2793727263789207,1
1068,DEV,14092,14270,44.5,0.9736824764610271,1
1070,TEST,2493,2910,104.25,0.8467272242913038,1
1070,TEST,4466,4770,76.0,1.0117894099026863,1
1070,TEST,4770,5266,124.0,1.2335264282319018,1
1070,TEST,5266,5524,64.5,0.8093792930532853,0
1070,TEST,5524,5821,74.25,1.204013727323538,1
1070,TEST,9964,10108,36.0,0.8443766551924076,1
1070,TEST,15084,15408,81.0,0.7430410095955459,0
1070,TEST,15604,15787,45.75,0.5845602596518011,0
1070,TEST,15787,16200,103.25,0.5962610280866898,0
1070,TEST,16742,16830,22.0,1.3810899327737243,0
1071,DEV,5596,6128,133.0,1.1053732904865108,0
1071,DEV,13317,13449,33.0,1.017562215081085,1
1071,DEV,14016,14124,27.0,0.5695388984380837,1
1071,DEV,18526,18629,25.75,0.9430535834392048,0
1072,TEST,255,498,60.75,1.147921834685996,1
1072,TEST,765,941,44.0,0.9233374401246403,1
1072,TEST,1382,1534,38.0,0.8288628239622986,1
1072,TEST,2056,2221,41.25,0.8947464378649841,1
1072,TEST,2550,2697,36.75,0.8118739675471406,1
1072,TEST,3256,3415,39.75,0.8810724802625398,1
1072,TEST,3760,3907,36.75,0.873752078717797,1
1072,TEST,4065,4489,106.0,0.9324534118596027,1
1072,TEST,4489,4893,101.0,0.8017911503251363,0
1072,TEST,5709,6519,202.5,1.1107673438268295,1
1072,TEST,6519,6806,71.75,0.997646421842973,1
1072,TEST,6806,7027,55.25,0.6899133153960475,0
1072,TEST,7416,7564,37.0,0.6892227114767321,1
1072,TEST,7988,8239,62.75,0.9378401224302627,1
1073,DEV,942,1188,61.5,0.5345389344658831,1
1073,DEV,3641,3882,60.25,0.5229003058631596,1
1073,DEV,8411,8660,62.25,0.5299765920536155,0
1073,DEV,9891,10666,193.75,1.1707700357869597,1
1074,TEST,1387,1487,25.0,0.5563843704279056,1
1074,TEST,2421,2703,70.5,1.0853978906915371,1
1074,TEST,2703,2839,34.0,0.6170465711084426,1
1074,TEST,9208,9351,35.75,1.0346711251972127,1
1074,TEST,9351,9732,95.25,1.145224495797439,1
1074,TEST,11125,11354,57.25,0.5554871938493492,1
1074,TEST,14971,15160,47.25,1.0850106634740233,1
1074,TEST,15326,15731,101.25,0.8611933317509737,1
1075,DEV,4217,4844,156.75,0.6602652919259416,1
1075,DEV,8595,8701,26.5,0.9769826323399685,1
1075,DEV,8795,9595,200.0,0.9414275100174607,0
1075,DEV,10898,11686,197.0,1.115919160226728,1
1075,DEV,12769,13230,115.25,1.1326802082975276,1
1075,DEV,13457,13719,65.5,1.1301015201566271,1
1075,DEV,13974,14170,49.0,0.8560802485467426,1
1075,DEV,14401,14742,85.25,0.840205912812101,1
1075,DEV,14986,15208,55.5,0.8850320132437318,1
1075,DEV,15776,16031,63.75,0.8558534723219621,1
1075,DEV,16422,16637,53.75,1.101074163384711,1
1075,DEV,17112,17228,29.0,1.0185276175645748,0
1077,TEST,0,133,33.25,0.9496671133403601,0
1077,TEST,735,1120,96.25,1.0569217650143272,1
1077,TEST,1893,2215,80.5,0.9880669269026447,1
1077,TEST,2215,2676,115.25,1.0415618395894133,1
1077,TEST,2676,3286,152.5,0.8818715804303957,1
1077,TEST,3482,3926,111.0,0.8609503026964616,1
1077,TEST,3926,4102,44.0,0.707615874747753,1
1077,TEST,4102,4443,85.25,1.0164033410486064,1
1077,TEST,5163,5386,55.75,1.0214350407567676,1
1077,TEST,5612,6519,226.75,1.310890187126264,1
1077,TEST,7647,7862,53.75,0.6234011112111566,1
1077,TEST,13350,13556,51.5,0.8768087246868906,1
1077,TEST,13992,14155,40.75,0.7702014261917481,0
1078,DEV,65,260,48.75,0.8277769896439214,1
1078,DEV,568,772,51.0,0.8228117463469999,1
1078,DEV,1011,1167,39.0,0.7337920272379065,1
1078,DEV,1812,2003,47.75,1.0494396368279195,1
1078,DEV,2160,2351,47.75,0.6025677401049797,1
1078,DEV,2582,2780,49.5,0.6660519222584766,1
1078,DEV,3033,3167,33.5,0.5256064690026957,1
1078,DEV,3456,3631,43.75,0.6245566747056324,1
1078,DEV,4358,4684,81.5,0.5429848205419211,1
1078,DEV,4684,5051,91.75,0.6816569726202303,1
1078,DEV,6143,6359,54.0,0.6451269683643073,1
1078,DEV,6359,6701,85.5,0.889133210384452,1
1078,DEV,6701,7121,105.0,0.6224287132926659,1
1078,DEV,7653,7825,43.0,0.6809476521492414,1
1078,DEV,7991,8227,59.0,0.5844800680947655,1
1078,DEV,8357,8741,96.0,0.7018726060434107,1
1078,DEV,9931,10020,22.25,0.6419350262448579,1
1078,DEV,13239,13428,47.25,0.8377074762377646,1
1078,DEV,13555,13672,29.25,0.7511703787771318,1
1078,DEV,14097,14212,28.75,0.873882820258193,1
1078,DEV,14408,14652,61.0,0.9196339906369703,1
1078,DEV,14836,15031,48.75,0.8646616541353389,1
1078,DEV,15226,15390,41.0,0.7213789189956026,1
1078,DEV,15652,15778,31.5,0.6195914314087106,1
1078,DEV,16107,16278,42.75,0.8695460887710084,1
1078,DEV,16480,16668,47.0,0.8142190920338824,1
1078,DEV,16900,17314,103.5,1.6069655270251106,1
1078,DEV,17398,17570,43.0,1.2044261597389707,1
1078,DEV,17851,18035,46.0,1.4548162859980145,1
1078,DEV,18273,18537,66.0,0.8976450560363176,1
1078,DEV,18682,18961,69.75,1.1916583912611725,1
1079,TEST,0,85,21.25,0.6618587947225987,0
1079,TEST,222,506,71.0,0.8943427923409842,1
1079,TEST,1019,1286,66.75,0.812311024865743,1
1079,TEST,1286,1567,70.25,0.8191530711325333,1
1079,TEST,1738,2019,70.25,0.9369236121928175,1
1079,TEST,2166,2393,56.75,0.7509509716433576,1
1079,TEST,2609,2822,53.25,0.8318181354987196,1
1079,TEST,3065,3278,53.25,0.9029317440375934,1
1079,TEST,3639,3847,52.0,1.0271076050072132,1
1079,TEST,4099,4328,57.25,1.0578968132077697,1
1079,TEST,4634,4857,55.75,1.022376402801454,1
1079,TEST,5040,5248,52.0,1.0045434098720536,1
1079,TEST,5440,5626,46.5,1.0032413183248274,1
1080,DEV,2278,2786,127.0,1.064831345804394,0
1080,DEV,7670,7935,66.25,0.5002539522874522,1
1080,DEV,8195,8419,56.0,0.5317076879141096,1
1080,DEV,8975,9175,50.0,0.5804448755403978,1
1080,DEV,9436,9695,64.75,0.5573644893297107,1
