record,n_samples,duration_min,n_contractions,n_truncated,dataloss_0,dataloss_1,dataloss_2,excluded,exclusion_reason
1342,15600,65.0,0,0,0.6818181818181818,0.0,9.166666666666666,True,no_annotation
1343,16800,70.0,9,0,27.318840579710145,0.19927536231884058,19.322916666666668,False,
1344,21616,90.06666666666666,8,0,32.986111111111114,7.486111111111111,21.06430155210643,False,
1345,15600,65.0,17,0,61.666666666666664,8.655303030303031,14.603174603174603,False,
1346,15600,65.0,0,0,0.8522727272727273,0.7386363636363636,3.373015873015873,True,no_annotation
1347,18000,75.0,17,0,13.583333333333334,14.033333333333333,29.75,False,
1348,18000,75.0,22,0,0.0,0.1,12.6,False,
1349,15600,65.0,0,0,48.65530303030303,0.3409090909090909,4.345238095238095,True,no_annotation
1350,16800,70.0,12,0,42.26449275362319,0.0,3.4722222222222223,False,
1351,21600,90.0,16,0,0.06944444444444445,43.041666666666664,83.91666666666667,False,
1352,15600,65.0,18,0,0.13257575757575757,22.78409090909091,0.35714285714285715,False,
1353,18000,75.0,4,0,37.05,4.966666666666667,20.85,False,
1354,18000,75.0,0,0,0.03333333333333333,2.1333333333333333,62.083333333333336,True,no_annotation
1355,21600,90.0,23,0,1.4444444444444444,14.86111111111111,21.98611111111111,False,
1356,14623,60.92916666666667,14,0,67.20833333333333,8.875,20.147322317340233,False,
1357,18000,75.0,0,0,8.883333333333333,22.333333333333332,83.43333333333334,True,no_annotation
1358,19173,79.8875,8,0,12.700617283950617,17.854938271604937,99.98390471591824,False,
1359,16800,70.0,6,0,11.41304347826087,1.141304347826087,14.270833333333334,False,
1360,18000,75.0,17,0,0.03333333333333333,11.316666666666666,29.616666666666667,False,
1361,16800,70.0,4,0,100.0,21.992753623188406,20.520833333333332,False,
1362,15600,65.0,19,0,0.3787878787878788,9.753787878787879,39.66269841269841,False,
1363,21600,90.0,30,0,3.2222222222222223,23.76388888888889,26.291666666666668,False,
1364,16800,70.0,27,0,0.5072463768115942,2.010869565217391,60.65972222222222,False,
1365,16800,70.0,11,0,4.963768115942029,17.644927536231883,45.59027777777778,False,
1366,16800,70.0,23,0,15.16304347826087,11.268115942028986,30.95486111111111,False,
1367,16800,70.0,8,0,32.86231884057971,39.45652173913044,20.03472222222222,False,
1368,16800,70.0,21,0,4.547101449275362,0.18115942028985507,11.25,False,
1369,21600,90.0,4,0,17.958333333333332,29.75,13.152777777777779,False,
1370,18000,75.0,1,0,0.08333333333333333,0.5833333333333334,13.216666666666667,False,
1371,15600,65.0,23,0,6.306818181818182,0.15151515151515152,0.6944444444444444,False,
1372,18000,75.0,22,0,27.216666666666665,55.06666666666667,29.116666666666667,False,
1373,15600,65.0,18,0,9.015151515151516,19.65909090909091,27.142857142857142,False,
1374,16800,70.0,19,0,5.742753623188406,27.119565217391305,26.875,False,
1375,19200,80.0,29,0,1.1574074074074074,0.2006172839506173,36.07371794871795,False,
1376,21600,90.0,8,0,45.27777777777778,0.2638888888888889,1.9583333333333333,False,
1377,20400,85.0,17,0,1.5476190476190477,12.678571428571429,19.137931034482758,False,
1378,15600,65.0,1,0,3.977272727272727,4.431818181818182,11.865079365079366,False,
1379,15600,65.0,15,0,2.9734848484848486,0.928030303030303,7.638888888888889,False,
1380,19560,81.5,11,0,52.56666666666667,26.55,17.366666666666667,False,
1381,19216,80.06666666666666,23,0,0.43209876543209874,4.4907407407407405,15.9846547314578,False,
1382,18000,75.0,25,0,16.016666666666666,5.366666666666666,34.55,False,
1383,18000,75.0,12,0,10.633333333333333,19.466666666666665,81.9,False,
1384,21600,90.0,0,0,37.40277777777778,3.1666666666666665,26.75,True,no_annotation
1385,15600,65.0,18,0,0.22727272727272727,0.5681818181818182,9.503968253968255,False,
1386,16800,70.0,19,0,1.9021739130434783,80.8695652173913,8.055555555555555,False,
1387,16800,70.0,22,0,15.742753623188406,0.0,0.0,False,
1388,16800,70.0,17,0,0.0,0.0,2.6909722222222223,False,
1389,15600,65.0,9,0,11.098484848484848,0.0,0.31746031746031744,False,
1390,15600,65.0,21,0,0.0,0.0,32.916666666666664,False,
1391,16800,70.0,0,0,0.39855072463768115,0.0,1.6840277777777777,True,no_annotation
1392,19200,80.0,2,0,4.320987654320987,25.864197530864196,19.118589743589745,False,
1393,15600,65.0,0,0,0.0,0.8522727272727273,1.7261904761904763,True,no_annotation
1394,18000,75.0,8,0,6.733333333333333,3.4,50.03333333333333,False,
1395,16800,70.0,8,0,24.60144927536232,12.53623188405797,1.6319444444444444,False,
1396,15600,65.0,0,0,44.621212121212125,1.553030303030303,7.916666666666667,True,no_annotation
1397,16800,70.0,0,0,0.0,0.6702898550724637,7.326388888888889,True,no_annotation
1398,18000,75.0,6,0,0.0,0.0,7.166666666666667,False,
1399,18000,75.0,6,0,0.0,0.7666666666666667,21.75,False,
1400,16800,70.0,0,0,0.47101449275362317,0.5434782608695652,10.48611111111111,True,no_annotation
1401,20400,85.0,12,0,41.830357142857146,11.145833333333334,13.491379310344827,False,
1402,15600,65.0,22,0,1.0227272727272727,35.73863636363637,7.242063492063492,False,
1403,18000,75.0,14,0,50.083333333333336,1.9833333333333334,19.666666666666668,False,
1404,19200,80.0,3,0,1.6975308641975309,22.962962962962962,60.12820512820513,False,
1405,16800,70.0,1,0,41.97463768115942,1.9565217391304348,18.333333333333332,False,
1406,19200,80.0,0,0,5.87962962962963,5.7253086419753085,30.416666666666668,True,no_annotation
1407,19200,80.0,22,0,20.617283950617285,24.25925925925926,39.7275641025641,False,
1408,18789,78.2875,15,0,33.50961538461539,12.48397435897436,70.31225233792995,False,
1409,19200,80.0,5,0,0,0,0,False,
1410,21600,90.0,23,0,14.666666666666666,14.472222222222221,30.27777777777778,False,
1411,16800,70.0,9,0,22.89855072463768,5.561594202898551,45.0,False,
1412,18000,75.0,9,0,0.0,0.35,0.8833333333333333,False,
1413,19200,80.0,33,0,5.864197530864198,3.626543209876543,22.083333333333332,False,
1414,15600,65.0,21,0,16.117424242424242,4.7727272727272725,44.12698412698413,False,
1415,15600,65.0,0,0,32.44318181818182,32.78409090909091,12.55952380952381,True,no_annotation
1416,21600,90.0,18,0,1.7638888888888888,6.180555555555555,12.63888888888889,False,
1417,21600,90.0,6,0,1.2777777777777777,5.013888888888889,84.56944444444444,False,
1418,19200,80.0,20,0,2.5462962962962963,21.959876543209877,13.814102564102564,False,
1419,21600,90.0,11,0,3.0972222222222223,20.72222222222222,27.36111111111111,False,
1420,15600,65.0,0,0,4.715909090909091,0.6439393939393939,1.369047619047619,True,no_annotation
1421,16800,70.0,16,0,8.840579710144928,15.72463768115942,13.333333333333334,False,
1422,19200,80.0,0,0,52.29938271604938,19.799382716049383,45.75320512820513,True,no_annotation
1423,16800,70.0,15,0,0.3442028985507246,0.7065217391304348,2.048611111111111,False,
1424,16800,70.0,21,0,2.300724637681159,13.822463768115941,40.607638888888886,False,
1425,16800,70.0,21,0,50.108695652173914,0.0,91.80555555555556,False,
1426,18000,75.0,4,0,0.0,0.0,1.2166666666666666,False,
1427,15600,65.0,8,0,27.59469696969697,0.3787878787878788,1.8452380952380953,False,
1428,15600,65.0,28,0,13.31439393939394,31.34469696969697,25.555555555555557,False,
1429,15600,65.0,20,0,41.09848484848485,0.32196969696969696,8.531746031746032,False,
1430,18020,75.08333333333333,22,0,38.9,37.9,8.255813953488373,False,
1431,15752,65.63333333333334,0,0,27.348484848484848,91.32575757575758,36.517719568567024,True,no_annotation
1432,15600,65.0,11,0,17.40530303030303,61.21212121212121,14.305555555555555,False,
1433,19200,80.0,23,0,22.299382716049383,18.626543209876544,40.80128205128205,False,
1434,16800,70.0,3,0,8.55072463768116,17.590579710144926,50.625,False,
1435,18000,75.0,30,0,7.883333333333334,21.45,18.183333333333334,False,
1436,20477,85.32083333333334,0,0,13.794642857142858,8.333333333333334,86.35782293591019,True,no_annotation
1437,16800,70.0,8,0,0.0,0.0,28.71527777777778,False,
1438,18000,75.0,14,0,13.65,17.083333333333332,18.833333333333332,False,
1439,16800,70.0,32,0,7.971014492753623,0.36231884057971014,15.60763888888889,False,
1440,15600,65.0,26,0,56.96969696969697,3.0303030303030303,0.49603174603174605,False,
1441,15600,65.0,10,0,0.13257575757575757,0.7386363636363636,3.9484126984126986,False,
1442,19200,80.0,30,1,13.703703703703704,0.18518518518518517,0.0,False,
1443,15600,65.0,18,0,0.2840909090909091,48.333333333333336,16.488095238095237,False,
1444,16800,70.0,7,0,46.358695652173914,5.996376811594203,46.510416666666664,False,
1445,16800,70.0,11,0,4.891304347826087,12.590579710144928,19.739583333333332,False,
1446,15600,65.0,14,0,43.14393939393939,0.9848484848484849,10.03968253968254,False,
1447,18000,75.0,12,0,55.65,7.0,20.433333333333334,False,
1448,19200,80.0,9,0,49.660493827160494,17.037037037037038,81.66666666666667,False,
1449,18000,75.0,15,0,33.266666666666666,32.81666666666667,22.233333333333334,False,
1450,16800,70.0,12,1,2.7717391304347827,3.0434782608695654,13.559027777777779,False,
1451,16800,70.0,0,0,62.916666666666664,1.2681159420289856,14.375,True,no_annotation
1452,18000,75.0,8,0,32.583333333333336,16.216666666666665,78.45,False,
1453,15600,65.0,3,0,0.6628787878787878,33.40909090909091,0.7142857142857143,False,
1454,18000,75.0,10,0,0.0,0.11666666666666667,6.683333333333334,False,
1455,19200,80.0,27,0,6.929012345679013,15.308641975308642,53.4775641025641,False,
1456,19200,80.0,0,0,2.808641975308642,4.320987654320987,10.592948717948717,True,no_annotation
1457,16820,70.08333333333333,27,0,8.134057971014492,13.931159420289855,7.8719723183391,False,
1458,16800,70.0,32,0,8.079710144927537,34.891304347826086,19.21875,False,
1459,18000,75.0,8,0,1.7666666666666666,1.6833333333333333,8.383333333333333,False,
1460,18000,75.0,23,0,22.733333333333334,9.95,18.666666666666668,False,
1461,16800,70.0,21,0,21.44927536231884,25.52536231884058,0.3472222222222222,False,
1462,19200,80.0,10,0,2.2685185185185186,29.62962962962963,27.612179487179485,False,
1463,21620,90.08333333333333,14,0,17.916666666666668,6.097222222222222,47.36842105263158,False,
1464,21618,90.075,36,0,0.2777777777777778,0.06944444444444445,5.791077860903298,False,
1465,18000,75.0,2,0,2.6166666666666667,23.55,33.71666666666667,False,
1466,16800,70.0,21,0,2.318840579710145,33.38768115942029,19.305555555555557,False,
1467,18000,75.0,7,0,3.7666666666666666,9.366666666666667,20.75,False,
1468,18000,75.0,41,0,15.266666666666667,0.21666666666666667,6.033333333333333,False,
1469,15600,65.0,7,0,11.25,11.931818181818182,63.69047619047619,False,
1470,16800,70.0,28,0,1.5942028985507246,20.815217391304348,41.927083333333336,False,
1471,18020,75.08333333333333,11,0,19.266666666666666,3.4166666666666665,6.212624584717608,False,
1472,18000,75.0,27,0,41.96666666666667,11.233333333333333,21.233333333333334,False,
1473,16800,70.0,46,0,41.992753623188406,3.8405797101449277,9.652777777777779,False,
1474,16800,70.0,3,0,57.55434782608695,8.333333333333334,11.805555555555555,False,
1475,18000,75.0,26,0,5.616666666666666,19.783333333333335,61.81666666666667,False,
1476,19220,80.08333333333333,21,0,29.55246913580247,0.0,5.782747603833866,False,
1477,16800,70.0,0,0,1.25,58.42391304347826,13.038194444444445,True,no_annotation
1478,19200,80.0,10,0,0.37037037037037035,0.0,7.387820512820513,False,
1479,19220,80.08333333333333,15,0,0.4783950617283951,1.1882716049382716,2.1725239616613417,False,
1480,21600,90.0,18,0,0.2361111111111111,3.875,35.388888888888886,False,
1481,20400,85.0,3,0,36.99404761904762,27.678571428571427,10.373563218390805,False,
1482,15600,65.0,9,0,42.67045454545455,11.325757575757576,9.285714285714286,False,
1483,20400,85.0,24,0,0.0,0.7886904761904762,11.063218390804598,False,
1484,19200,80.0,19,0,6.805555555555555,8.348765432098766,8.91025641025641,False,
1485,20419,85.07916666666667,18,0,1.5625,2.232142857142857,5.115346038114343,False,
1486,15600,65.0,22,0,2.140151515151515,4.071969696969697,4.265873015873016,False,
1487,16800,70.0,27,0,11.231884057971014,4.4021739130434785,20.12152777777778,False,
1488,18000,75.0,22,0,32.95,5.433333333333334,28.266666666666666,False,
1489,21600,90.0,36,0,0.4166666666666667,0.8055555555555556,3.7222222222222223,False,
1490,20400,85.0,23,0,6.711309523809524,15.9375,15.014367816091953,False,
1491,19200,80.0,21,0,0.46296296296296297,1.2654320987654322,5.592948717948718,False,
1492,19200,80.0,4,0,43.873456790123456,4.166666666666667,30.94551282051282,False,
1493,16800,70.0,0,0,14.80072463768116,19.855072463768117,22.06597222222222,True,no_annotation
1494,20400,85.0,22,0,1.3541666666666667,1.7261904761904763,6.925287356321839,False,
1495,19200,80.0,9,0,45.57098765432099,0.24691358024691357,2.3878205128205128,False,
1496,19200,80.0,14,0,23.209876543209877,41.574074074074076,14.551282051282051,False,
1497,16800,70.0,10,0,1.1775362318840579,2.3731884057971016,27.586805555555557,False,
1498,15600,65.0,18,0,0.0946969696969697,30.321969696969695,0.0,False,
1499,20400,85.0,9,0,3.8541666666666665,1.9642857142857142,2.0402298850574714,False,
1500,21600,90.0,18,0,18.416666666666668,34.68055555555556,28.27777777777778,False,
1501,19200,80.0,22,0,42.77777777777778,46.358024691358025,45.625,False,
1502,19220,80.08333333333333,17,0,6.574074074074074,6.929012345679013,22.44408945686901,False,
1503,18000,75.0,8,0,22.65,0.0,0.0,False,
1504,16800,70.0,20,0,40.9963768115942,15.742753623188406,10.659722222222221,False,
1505,18000,75.0,8,0,2.65,0.25,0.48333333333333334,False,
1506,19200,80.0,26,0,0.0,0.15432098765432098,15.592948717948717,False,
2001,17767,74.02916666666667,8,0,0,0,0,False,
2002,17274,71.975,13,0,0,0,0,False,
2003,21218,88.40833333333333,0,0,0,0,0,True,no_annotation
2004,21231,88.4625,9,0,0,0,0,False,
2005,21458,89.40833333333333,15,0,0,0,0,False,
2006,21305,88.77083333333333,11,0,0,0,0,False,
2007,19763,82.34583333333333,13,0,0,0,0,False,
2008,20114,83.80833333333334,5,0,0,0,0,False,
2009,18524,77.18333333333334,0,0,0,0,0,True,no_annotation
2010,18188,75.78333333333333,14,0,0,0,0,False,
2011,18000,75.0,21,0,0,0,0,False,
2012,18770,78.20833333333333,6,0,0,0,0,False,
2013,18424,76.76666666666667,4,0,0,0,0,False,
2014,17608,73.36666666666666,11,0,0,0,0,False,
2015,16723,69.67916666666666,0,0,0,0,0,True,no_annotation
2016,16585,69.10416666666667,11,0,0,0,0,False,
2017,19119,79.6625,9,0,0,0,0,False,
2018,20450,85.20833333333333,5,0,0,0,0,False,
2019,18849,78.5375,8,0,0,0,0,False,
2020,18155,75.64583333333333,3,0,0,0,0,False,
2021,19230,80.125,26,0,0,0,0,False,
2022,18384,76.6,10,0,0,0,0,False,
2023,17541,73.0875,0,0,0,0,0,True,no_annotation
2024,17678,73.65833333333333,14,0,0,0,0,False,
2025,19130,79.70833333333333,19,0,0,0,0,False,
2026,21347,88.94583333333334,15,0,0,0,0,False,
2027,21183,88.2625,7,0,0,0,0,False,
2028,18415,76.72916666666667,8,0,0,0,0,False,
2029,18957,78.9875,23,0,0,0,0,False,
2030,18083,75.34583333333333,5,0,0,0,0,False,
2031,17146,71.44166666666666,21,0,0,0,0,False,
2032,17745,73.9375,6,0,0,0,0,False,
2033,17706,73.775,8,0,0,0,0,False,
2034,17560,73.16666666666667,14,0,0,0,0,False,
2035,17761,74.00416666666666,7,0,0,0,0,False,
2036,18599,77.49583333333334,16,0,0,0,0,False,
2037,19099,79.57916666666667,9,0,0,0,0,False,
2038,18568,77.36666666666666,18,0,0,0,0,False,
2039,19142,79.75833333333334,15,0,0,0,0,False,
2040,20775,86.5625,0,0,0,0,0,True,no_annotation
2041,20679,86.1625,20,0,0,0,0,False,
2042,19082,79.50833333333334,3,0,0,0,0,False,
2043,20400,85.0,20,0,0,0,0,False,
2044,19110,79.625,3,0,0,0,0,False,
2045,14894,62.05833333333333,10,0,0,0,0,False,
2046,19137,79.7375,0,0,0,0,0,True,no_annotation
